Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,7,18,4,DL,11697,12953,1835,75,1,2140,76,1,0
2013,7,18,4,DL,11292,10397,630,-5,0,1122,9,0,0
2013,7,18,4,DL,12451,10397,530,-4,0,635,-8,0,0
2013,7,18,4,DL,13204,10397,525,-3,0,649,-16,0,0
2013,7,18,4,DL,11433,12892,2150,15,1,2343,-18,0,0
2013,7,18,4,DL,11193,10397,1055,-3,0,1217,-3,0,0
2013,7,18,4,DL,10397,14730,811,-5,0,933,-21,0,0
2013,7,18,4,DL,14730,10397,1014,-5,0,1135,-10,0,0
2013,7,18,4,DL,10721,11433,1635,43,1,1844,33,1,0
2013,7,18,4,DL,14869,10397,830,168,1,1416,162,1,0
2013,7,18,4,DL,10397,10821,1615,-2,0,1812,-1,0,0
2013,7,18,4,DL,10821,10397,1900,0,0,2057,-10,0,0
2013,7,18,4,DL,13204,12953,810,-4,0,1048,-5,0,0
2013,7,18,4,DL,10397,11697,1612,0,0,1810,33,1,0
2013,7,18,4,DL,11697,10397,1900,90,1,2053,87,1,0
2013,7,18,4,DL,10397,13487,1645,28,1,1829,3,0,0
2013,7,18,4,DL,12478,12889,1030,4,0,1248,-31,0,0
2013,7,18,4,DL,12889,10397,1255,0,0,1955,35,1,0
2013,7,18,4,DL,12892,12889,2130,15,1,2240,14,0,0
2013,7,18,4,DL,11433,12478,1205,4,0,1354,-14,0,0
2013,7,18,4,DL,12339,10397,1622,-5,0,1756,-10,0,0
2013,7,18,4,DL,11433,10821,1016,10,0,1149,-3,0,0
2013,7,18,4,DL,10821,11433,1245,6,0,1415,6,0,0
2013,7,18,4,DL,13487,14747,2155,-3,0,2336,-7,0,0
2013,7,18,4,DL,12889,13487,1555,-6,0,2057,-16,0,0
2013,7,18,4,DL,11278,10397,1600,-1,0,1752,-10,0,0
2013,7,18,4,DL,13851,10397,600,-1,0,904,3,0,0
2013,7,18,4,DL,14747,12478,2330,-2,0,736,-10,0,0
2013,7,18,4,DL,12478,14747,1735,-2,0,2108,-17,0,0
2013,7,18,4,DL,15016,13487,1656,-2,0,1831,-12,0,0
2013,7,18,4,DL,11278,11433,659,35,1,837,21,1,0
2013,7,18,4,DL,10397,14107,805,0,0,859,-20,0,0
2013,7,18,4,DL,14107,10397,1005,2,0,1650,3,0,0
2013,7,18,4,DL,12953,10397,700,110,1,930,86,1,0
2013,7,18,4,DL,11433,12953,1725,127,1,1914,141,1,0
2013,7,18,4,DL,13495,12892,720,0,0,917,-8,0,0
2013,7,18,4,DL,12889,13487,720,-2,0,1222,0,0,0
2013,7,18,4,DL,13487,12889,1750,18,1,1911,7,0,0
2013,7,18,4,DL,12889,12892,620,-1,0,730,-14,0,0
2013,7,18,4,DL,12889,10397,715,-5,0,1415,-3,0,0
2013,7,18,4,DL,10397,12892,940,-1,0,1110,-10,0,0
2013,7,18,4,DL,15304,10397,1445,5,0,1615,1,0,0
2013,7,18,4,DL,14869,14747,2155,53,1,2300,50,1,0
2013,7,18,4,DL,15304,12892,1930,-5,0,2125,-21,0,0
2013,7,18,4,DL,13487,12892,1135,10,0,1321,3,0,0
2013,7,18,4,DL,12892,12173,1442,2,0,1723,-9,0,0
2013,7,18,4,DL,11433,10529,720,-4,0,900,-15,0,0
2013,7,18,4,DL,10529,11433,941,-4,0,1129,-11,0,0
2013,7,18,4,DL,10397,14100,1117,15,1,1324,21,1,0
2013,7,18,4,DL,14100,10397,1415,300,1,1620,343,1,0
2013,7,18,4,DL,14869,13487,2016,-3,0,2346,-3,0,0
2013,7,18,4,DL,13495,11433,1100,1,0,1432,-3,0,0
2013,7,18,4,DL,10397,14492,1246,1,0,1408,-5,0,0
2013,7,18,4,DL,14492,10397,1449,-2,0,1614,-10,0,0
2013,7,18,4,DL,12478,14771,1359,-2,0,1724,-24,0,0
2013,7,18,4,DL,12892,14492,2200,-2,0,553,13,0,0
2013,7,18,4,DL,10397,14679,1916,-4,0,2047,-29,0,0
2013,7,18,4,DL,12892,13487,1830,-5,0,2354,-6,0,0
2013,7,18,4,DL,10397,15016,1016,22,1,1049,22,1,0
2013,7,18,4,DL,15016,10397,1135,27,1,1412,25,1,0
2013,7,18,4,DL,10693,12892,1715,24,1,1925,13,0,0
2013,7,18,4,DL,13204,13487,800,-5,0,1027,-27,0,0
2013,7,18,4,DL,12339,10397,705,-5,0,838,-10,0,0
2013,7,18,4,DL,14057,10397,2230,-7,0,600,-12,0,0
2013,7,18,4,DL,12892,12889,1315,-3,0,1434,-18,0,0
2013,7,18,4,DL,12889,12892,1510,-4,0,1621,2,0,0
2013,7,18,4,DL,11292,10397,1030,-2,0,1522,7,0,0
2013,7,18,4,DL,11433,14747,1730,0,0,1922,-12,0,0
2013,7,18,4,DL,14747,10299,2015,0,0,2245,-2,0,0
2013,7,18,4,DL,10397,12889,1755,8,0,1912,-8,0,0
2013,7,18,4,DL,13487,11618,1325,-2,0,1711,2,0,0
2013,7,18,4,DL,10397,13871,1528,6,0,1655,2,0,0
2013,7,18,4,DL,11433,13342,830,-2,0,842,-20,0,0
2013,7,18,4,DL,13342,11433,917,-6,0,1130,-14,0,0
2013,7,18,4,DL,12191,10397,700,-5,0,1000,-1,0,0
2013,7,18,4,DL,12953,13204,1759,122,1,2106,106,1,0
2013,7,18,4,DL,10397,12953,745,-4,0,1004,-5,0,0
2013,7,18,4,DL,10397,13198,1905,-2,0,2014,-24,0,0
2013,7,18,4,DL,11697,10397,1123,49,1,1319,52,1,0
2013,7,18,4,DL,12266,10397,825,-3,0,1128,7,0,0
2013,7,18,4,DL,11057,10397,830,93,1,952,90,1,0
2013,7,18,4,DL,14679,10397,645,0,0,1404,4,0,0
2013,7,18,4,DL,13487,14057,1425,0,0,1601,-12,0,0
2013,7,18,4,DL,14057,13487,1645,-2,0,2157,-21,0,0
2013,7,18,4,DL,13487,12953,1925,80,1,2307,89,1,0
2013,7,18,4,DL,14100,13487,615,-1,0,801,-21,0,0
2013,7,18,4,DL,11433,13342,1205,-2,0,1214,-6,0,0
2013,7,18,4,DL,10397,14122,1037,-2,0,1219,-8,0,0
2013,7,18,4,DL,10397,10721,729,0,0,1007,-5,0,0
2013,7,18,4,DL,10721,10397,1445,6,0,1725,-5,0,0
2013,7,18,4,DL,12889,10397,600,12,0,1258,5,0,0
2013,7,18,4,DL,10397,12889,2200,3,0,2322,-17,0,0
2013,7,18,4,DL,11433,11697,735,-7,0,1030,2,0,0
2013,7,18,4,DL,11697,11433,1120,-3,0,1426,6,0,0
2013,7,18,4,DL,13232,10397,1650,-1,0,1945,-11,0,0
2013,7,18,4,DL,13487,11292,730,3,0,832,-7,0,0
2013,7,18,4,DL,11292,13487,915,5,0,1212,5,0,0
2013,7,18,4,DL,13487,11292,1431,-2,0,1535,-11,0,0
2013,7,18,4,DL,11292,11433,810,43,1,1259,51,1,0
2013,7,18,4,DL,11298,14869,830,-3,0,1014,-16,0,0
2013,7,18,4,DL,12266,14869,800,17,1,1006,8,0,0
2013,7,18,4,DL,10397,12339,1200,1,0,1330,-12,0,0
2013,7,18,4,DL,12339,10397,1410,-6,0,1544,-9,0,0
2013,7,18,4,DL,14869,12266,2005,-5,0,4,5,0,0
2013,7,18,4,DL,10397,10140,1840,-1,0,1958,-24,0,0
2013,7,18,4,DL,13204,10397,720,-4,0,854,-11,0,0
2013,7,18,4,DL,12953,13487,1615,97,1,1831,78,1,0
2013,7,18,4,DL,13871,13487,700,5,0,807,-2,0,0
2013,7,18,4,DL,11433,15304,1025,92,1,1300,87,1,0
2013,7,18,4,DL,11433,10721,1725,21,1,1918,72,1,0
2013,7,18,4,DL,10721,11433,1848,31,1,2100,10,0,0
2013,7,18,4,DL,13487,14100,1945,0,0,2318,4,0,0
2013,7,18,4,DL,10821,10397,630,7,0,821,2,0,0
2013,7,18,4,DL,10397,11697,1455,0,0,1653,3,0,0
2013,7,18,4,DL,11697,10397,1745,5,0,1942,1,0,0
2013,7,18,4,DL,10397,11697,838,52,1,1030,50,1,0
2013,7,18,4,DL,10397,13871,1921,4,0,2051,-21,0,0
2013,7,18,4,DL,12478,12889,1915,8,0,2211,1,0,0
2013,7,18,4,DL,10397,14683,2057,10,0,2224,-2,0,0
2013,7,18,4,DL,13342,11433,1232,-1,0,1444,-14,0,0
2013,7,18,4,DL,13487,13930,700,-1,0,824,16,1,0
2013,7,18,4,DL,13930,13487,904,9,0,1036,-4,0,0
2013,7,18,4,DL,14747,14869,600,-4,0,858,2,0,0
2013,7,18,4,DL,11433,10821,2200,-2,0,2329,-6,0,0
2013,7,18,4,DL,10821,11433,1921,2,0,2050,23,1,0
2013,7,18,4,DL,11193,15304,1130,-4,0,1332,4,0,0
2013,7,18,4,DL,10397,11433,1340,-3,0,1540,0,0,0
2013,7,18,4,DL,10397,14683,822,0,0,944,-12,0,0
2013,7,18,4,DL,14683,10397,1035,2,0,1357,6,0,0
2013,7,18,4,DL,14679,10397,900,-10,0,1620,7,0,0
2013,7,18,4,DL,12478,14747,1900,2,0,2216,2,0,0
2013,7,18,4,DL,10529,11433,600,,,757,,1,1
2013,7,18,4,DL,11433,11292,1225,-3,0,1336,-14,0,0
2013,7,18,4,DL,14107,10397,2335,8,0,609,8,0,0
2013,7,18,4,DL,12953,10397,1100,1,0,1332,-12,0,0
2013,7,18,4,DL,10397,13232,1205,-4,0,1256,-15,0,0
2013,7,18,4,DL,10397,14771,2155,32,1,2356,-2,0,0
2013,7,18,4,DL,13487,12889,1121,23,1,1240,16,1,0
2013,7,18,4,DL,12889,13487,1325,9,0,1829,17,1,0
2013,7,18,4,DL,10397,11057,1208,89,1,1320,91,1,0
2013,7,18,4,DL,11057,10397,1400,100,1,1517,85,1,0
2013,7,18,4,DL,13487,14747,700,4,0,840,-6,0,0
2013,7,18,4,DL,12892,10397,1330,-5,0,2100,18,1,0
2013,7,18,4,DL,10397,12892,1045,0,0,1223,-7,0,0
2013,7,18,4,DL,13931,10397,1701,27,1,1847,19,1,0
2013,7,18,4,DL,10397,11697,2035,16,1,2229,8,0,0
2013,7,18,4,DL,14122,10397,1303,-6,0,1444,-13,0,0
2013,7,18,4,DL,10397,13930,945,0,0,1046,7,0,0
2013,7,18,4,DL,13930,10397,1130,7,0,1422,1,0,0
2013,7,18,4,DL,10397,14100,1510,0,0,1725,13,0,0
2013,7,18,4,DL,14100,10397,1815,21,1,2041,63,1,0
2013,7,18,4,DL,14679,10397,745,-3,0,1501,-8,0,0
2013,7,18,4,DL,11278,13487,1919,17,1,2100,21,1,0
2013,7,18,4,DL,13487,11278,1515,2,0,1839,5,0,0
2013,7,18,4,DL,14869,11298,1005,-2,0,1344,-8,0,0
2013,7,18,4,DL,11298,14869,1424,1,0,1606,-4,0,0
2013,7,18,4,DL,10397,14492,1505,10,0,1634,0,0,0
2013,7,18,4,DL,14492,10397,1725,31,1,1858,24,1,0
2013,7,18,4,DL,12892,13487,1500,86,1,2031,95,1,0
2013,7,18,4,DL,10397,13204,1930,-5,0,2059,-15,0,0
2013,7,18,4,DL,13303,12478,1219,0,0,1516,38,1,0
2013,7,18,4,DL,14524,10397,715,-4,0,855,-12,0,0
2013,7,18,4,DL,14869,14057,2205,-1,0,2257,-8,0,0
2013,7,18,4,DL,10397,12266,1200,14,0,1300,7,0,0
2013,7,18,4,DL,10397,10693,1350,2,0,1350,1,0,0
2013,7,18,4,DL,10693,10397,1430,3,0,1642,-11,0,0
2013,7,18,4,DL,10397,13930,1345,-5,0,1449,-22,0,0
2013,7,18,4,DL,13930,10397,1530,8,0,1830,-4,0,0
2013,7,18,4,DL,10397,10821,1725,-1,0,1925,-16,0,0
2013,7,18,4,DL,11433,13342,1345,-3,0,1356,-6,0,0
2013,7,18,4,DL,13342,11433,1436,-7,0,1645,-9,0,0
2013,7,18,4,DL,14771,10397,1355,0,0,2134,12,0,0
2013,7,18,4,DL,11433,10397,1630,20,1,1827,13,0,0
2013,7,18,4,DL,14869,12889,1115,0,0,1132,3,0,0
2013,7,18,4,DL,10397,14831,1955,-6,0,2150,-27,0,0
2013,7,18,4,DL,14831,10397,2240,-4,0,614,7,0,0
2013,7,18,4,DL,12953,13204,1347,11,0,1644,-22,0,0
2013,7,18,4,DL,10397,12953,845,1,0,1103,7,0,0
2013,7,18,4,DL,13487,14679,915,-4,0,1102,-32,0,0
2013,7,18,4,DL,14679,13487,1220,-6,0,1757,-15,0,0
2013,7,18,4,DL,13342,11433,700,-4,0,915,-8,0,0
2013,7,18,4,DL,10397,10529,1253,-3,0,1518,-17,0,0
2013,7,18,4,DL,10529,10397,1558,-2,0,1828,-14,0,0
2013,7,18,4,DL,10397,14679,844,7,0,1009,-12,0,0
2013,7,18,4,DL,14679,10397,1100,14,0,1820,35,1,0
2013,7,18,4,DL,10397,14122,1727,-2,0,1910,-15,0,0
2013,7,18,4,DL,11433,13342,1545,1,0,1556,-1,0,0
2013,7,18,4,DL,13342,11433,1645,-3,0,1854,-7,0,0
2013,7,18,4,DL,10397,11066,1422,-4,0,1555,-3,0,0
2013,7,18,4,DL,11066,10397,1637,41,1,1810,44,1,0
2013,7,18,4,DL,10397,10529,941,0,0,1205,-5,0,0
2013,7,18,4,DL,10529,10397,1247,5,0,1515,-3,0,0
2013,7,18,4,DL,12264,10397,829,113,1,1014,105,1,0
2013,7,18,4,DL,11697,12953,1050,12,0,1353,5,0,0
2013,7,18,4,DL,10721,13204,1430,32,1,1729,26,1,0
2013,7,18,4,DL,10397,10721,845,-6,0,1124,-22,0,0
2013,7,18,4,DL,10721,10397,945,-2,0,1225,-18,0,0
2013,7,18,4,DL,12889,10397,830,0,0,1529,8,0,0
2013,7,18,4,DL,10397,12889,1936,234,1,2100,201,1,0
2013,7,18,4,DL,11433,11697,1405,103,1,1708,167,1,0
2013,7,18,4,DL,11697,11433,1758,166,1,2059,156,1,0
2013,7,18,4,DL,12953,13495,1545,4,0,1814,-13,0,0
2013,7,18,4,DL,11433,12892,835,-2,0,1030,-31,0,0
2013,7,18,4,DL,12892,11433,1130,29,1,1859,39,1,0
2013,7,18,4,DL,11433,14492,1740,3,0,1917,17,1,0
2013,7,18,4,DL,13487,11292,930,32,1,1034,16,1,0
2013,7,18,4,DL,10397,10693,2300,55,1,2301,50,1,0
2013,7,18,4,DL,10397,11298,1015,-3,0,1134,-21,0,0
2013,7,18,4,DL,11298,10397,1215,-7,0,1524,-2,0,0
2013,7,18,4,DL,10397,11298,2155,-1,0,2306,-13,0,0
2013,7,18,4,DL,13487,15304,1405,-2,0,1809,5,0,0
2013,7,18,4,DL,14057,10397,1115,7,0,1854,-4,0,0
2013,7,18,4,DL,12953,13495,1825,123,1,2032,117,1,0
2013,7,18,4,DL,11292,10397,800,75,1,1250,79,1,0
2013,7,18,4,DL,13204,10397,830,-10,0,1007,-19,0,0
2013,7,18,4,DL,11433,12892,1205,-1,0,1353,-18,0,0
2013,7,18,4,DL,14107,14869,1630,-4,0,1905,11,0,0
2013,7,18,4,DL,11433,15304,1935,28,1,2215,24,1,0
2013,7,18,4,DL,11433,10721,1520,33,1,1720,55,1,0
2013,7,18,4,DL,10721,11433,1435,-7,0,1641,-13,0,0
2013,7,18,4,DL,11433,12339,1731,135,1,1835,150,1,0
2013,7,18,4,DL,10397,10529,1506,-2,0,1738,-24,0,0
2013,7,18,4,DL,10529,10397,1818,-4,0,2047,-15,0,0
2013,7,18,4,DL,10821,10397,745,51,1,937,36,1,0
2013,7,18,4,DL,10397,11697,1340,17,1,1534,11,0,0
2013,7,18,4,DL,13487,13244,1729,24,1,1932,36,1,0
2013,7,18,4,DL,12889,12478,1620,-6,0,10,15,1,0
2013,7,18,4,DL,12478,12889,2115,61,1,2349,36,1,0
2013,7,18,4,DL,11433,14771,1745,20,1,1954,18,1,0
2013,7,18,4,DL,10397,11042,1425,17,1,1606,10,0,0
2013,7,18,4,DL,11042,10397,1645,10,0,1830,13,0,0
2013,7,18,4,DL,13487,11433,1145,-4,0,1428,1,0,0
2013,7,18,4,DL,10397,11066,2145,12,0,2318,6,0,0
2013,7,18,4,DL,11433,10821,731,-4,0,904,8,0,0
2013,7,18,4,DL,10821,11433,945,18,1,1114,7,0,0
2013,7,18,4,DL,10397,11278,1920,-4,0,2119,-12,0,0
2013,7,18,4,DL,11278,10397,1800,31,1,1954,45,1,0
2013,7,18,4,DL,12889,14869,1345,-3,0,1558,-7,0,0
2013,7,18,4,DL,11193,14869,842,-3,0,1024,-32,0,0
2013,7,18,4,DL,14869,14057,1115,-2,0,1204,-4,0,0
2013,7,18,4,DL,12478,10397,620,-1,0,843,-3,0,0
2013,7,18,4,DL,11433,11278,1025,-6,0,1152,6,0,0
2013,7,18,4,DL,11278,11433,1245,14,0,1415,10,0,0
2013,7,18,4,DL,14893,13487,700,0,0,1223,-6,0,0
2013,7,18,4,DL,13303,10397,1015,24,1,1210,34,1,0
2013,7,18,4,DL,12953,10397,859,-1,0,1137,-9,0,0
2013,7,18,4,DL,11433,12953,835,-1,0,1025,-7,0,0
2013,7,18,4,DL,13198,14869,612,7,0,745,-3,0,0
2013,7,18,4,DL,10397,12478,2155,31,1,15,32,1,0
2013,7,18,4,DL,13487,12889,910,-3,0,1029,-15,0,0
2013,7,18,4,DL,13487,14771,1420,-3,0,1617,-24,0,0
2013,7,18,4,DL,11433,13342,1950,21,1,2002,15,1,0
2013,7,18,4,DL,10397,12892,1230,104,1,1402,90,1,0
2013,7,18,4,DL,10397,14908,940,-6,0,1118,-23,0,0
2013,7,18,4,DL,14908,10397,1210,-3,0,1928,11,0,0
2013,7,18,4,DL,12339,10397,830,2,0,1003,-7,0,0
2013,7,18,4,DL,12892,11193,815,-7,0,1529,2,0,0
2013,7,18,4,DL,10397,14100,1240,16,1,1447,11,0,0
2013,7,18,4,DL,14100,10397,1530,18,1,1735,8,0,0
2013,7,18,4,DL,11278,13487,1435,6,0,1615,25,1,0
2013,7,18,4,DL,13487,11278,1020,8,0,1343,11,0,0
2013,7,18,4,DL,12478,14771,1000,73,1,1319,22,1,0
2013,7,18,4,DL,13487,14869,705,-6,0,854,-20,0,0
2013,7,18,4,DL,14747,13487,1500,19,1,2011,-6,0,0
2013,7,18,4,DL,12478,14747,730,-4,0,1033,-16,0,0
2013,7,18,4,DL,10397,14107,1100,55,1,1158,37,1,0
2013,7,18,4,DL,14107,10397,1250,42,1,1936,49,1,0
2013,7,18,4,DL,12478,12889,1520,-1,0,1805,-40,0,0
2013,7,18,4,DL,10397,14492,1609,2,0,1739,-3,0,0
2013,7,18,4,DL,14492,10397,1830,5,0,2003,19,1,0
2013,7,18,4,DL,10397,14771,1757,-3,0,2004,-36,0,0
2013,7,18,4,DL,10397,10299,1535,20,1,1921,17,1,0
2013,7,18,4,DL,13930,10397,1920,-10,0,2215,-17,0,0
2013,7,18,4,DL,10397,13244,1610,-1,0,1633,7,0,0
2013,7,18,4,DL,12953,11697,1441,33,1,1755,30,1,0
2013,7,18,4,DL,14683,11433,705,51,1,1110,36,1,0
2013,7,18,4,DL,13487,10397,1500,1,0,1826,-2,0,0
2013,7,18,4,DL,14869,12889,1350,-1,0,1415,-15,0,0
2013,7,18,4,DL,14492,13487,830,17,1,1017,2,0,0
2013,7,18,4,DL,10299,10397,2011,29,1,705,16,1,0
2013,7,18,4,DL,10397,12953,945,1,0,1202,-12,0,0
2013,7,18,4,DL,13487,14679,1130,78,1,1316,50,1,0
2013,7,18,4,DL,14679,13487,1400,42,1,1934,36,1,0
2013,7,18,4,DL,10397,13851,1340,0,0,1451,-13,0,0
2013,7,18,4,DL,13851,10397,1531,-5,0,1835,-5,0,0
2013,7,18,4,DL,10397,12451,1735,-1,0,1851,-12,0,0
2013,7,18,4,DL,10397,14683,1052,,,1223,,1,1
2013,7,18,4,DL,14683,10397,1314,,,1640,,1,1
2013,7,18,4,DL,14679,10397,2250,-2,0,602,15,1,0
2013,7,18,4,DL,11433,13244,1210,0,0,1307,-9,0,0
2013,7,18,4,DL,11292,12953,1553,25,1,2140,36,1,0
2013,7,18,4,DL,12889,12478,700,-7,0,1455,-8,0,0
2013,7,18,4,DL,13487,12953,1115,-4,0,1459,-19,0,0
2013,7,18,4,DL,10397,15304,2045,53,1,2212,39,1,0
2013,7,18,4,DL,11697,12953,1325,-6,0,1633,40,1,0
2013,7,18,4,DL,13487,10397,1730,-1,0,2056,17,1,0
2013,7,18,4,DL,10397,12264,1929,-4,0,2126,-17,0,0
2013,7,18,4,DL,10721,10397,1215,-1,0,1457,-7,0,0
2013,7,18,4,DL,10397,13851,840,-4,0,952,-21,0,0
2013,7,18,4,DL,13851,10397,1032,31,1,1336,39,1,0
2013,7,18,4,DL,10397,14492,1110,-4,0,1238,-14,0,0
2013,7,18,4,DL,14492,10397,1330,-8,0,1500,-10,0,0
2013,7,18,4,DL,11433,11697,1001,-2,0,1300,6,0,0
2013,7,18,4,DL,11697,11433,1340,11,0,1648,-5,0,0
2013,7,18,4,DL,11433,13204,1749,-3,0,2030,-6,0,0
2013,7,18,4,DL,12892,11433,915,-4,0,1644,25,1,0
2013,7,18,4,DL,11193,14747,930,1,0,1115,-6,0,0
2013,7,18,4,DL,10529,11433,720,-2,0,917,-5,0,0
2013,7,18,4,DL,11193,11697,1145,-5,0,1409,-7,0,0
2013,7,18,4,DL,10397,11298,1637,8,0,1755,-13,0,0
2013,7,18,4,DL,11298,10397,1835,-2,0,2140,-2,0,0
2013,7,18,4,DL,10397,13930,2200,0,0,2303,-17,0,0
2013,7,18,4,DL,13244,11433,1700,8,0,1959,13,0,0
2013,7,18,4,DL,13487,13871,1506,-3,0,1614,-7,0,0
2013,7,18,4,DL,13871,13487,1700,-2,0,1810,-6,0,0
2013,7,18,4,DL,13487,10397,910,-6,0,1233,-3,0,0
2013,7,18,4,DL,10397,11292,815,4,0,925,-16,0,0
2013,7,18,4,DL,10397,11292,1355,27,1,1503,10,0,0
2013,7,18,4,DL,13204,10397,930,-9,0,1054,-8,0,0
2013,7,18,4,DL,12953,13487,1439,29,1,1644,27,1,0
2013,7,18,4,DL,12892,13244,145,-6,0,733,-18,0,0
2013,7,18,4,DL,11433,14107,1220,-6,0,1325,10,0,0
2013,7,18,4,DL,14107,11433,1405,7,0,2058,8,0,0
2013,7,18,4,DL,11433,10721,2145,-2,0,2332,-13,0,0
2013,7,18,4,DL,11433,14747,1959,-2,0,2156,-14,0,0
2013,7,18,4,DL,14747,11433,2320,5,0,629,-4,0,0
2013,7,18,4,DL,10397,10821,1450,3,0,1648,4,0,0
2013,7,18,4,DL,10821,10397,1745,6,0,1943,12,0,0
2013,7,18,4,DL,10821,10397,900,26,1,1050,15,1,0
2013,7,18,4,DL,10397,11697,1225,3,0,1420,-7,0,0
2013,7,18,4,DL,11697,10397,1515,-3,0,1710,-11,0,0
2013,7,18,4,DL,10397,11697,1100,5,0,1257,-10,0,0
2013,7,18,4,DL,11697,10397,1400,1,0,1556,-17,0,0
2013,7,18,4,DL,11433,10529,2145,139,1,2328,131,1,0
2013,7,18,4,DL,11433,13303,840,-2,0,1139,-7,0,0
2013,7,18,4,DL,14869,12478,1716,12,0,2341,8,0,0
2013,7,18,4,DL,14057,14869,600,-5,0,848,-9,0,0
2013,7,18,4,DL,13487,13232,1500,-3,0,1628,-10,0,0
2013,7,18,4,DL,13232,13487,1705,-3,0,1831,-8,0,0
2013,7,18,4,DL,11193,12892,1600,38,1,1721,21,1,0
2013,7,18,4,DL,10397,15016,1734,-1,0,1817,-11,0,0
2013,7,18,4,DL,15016,10397,1900,-5,0,2131,0,0,0
2013,7,18,4,DL,10397,14869,2151,33,1,2350,11,0,0
2013,7,18,4,DL,10397,10423,2154,9,0,2309,-2,0,0
2013,7,18,4,DL,10397,11278,1720,-4,0,1911,4,0,0
2013,7,18,4,DL,11278,10397,1900,-1,0,2052,17,1,0
2013,7,18,4,DL,14869,10721,1710,-1,0,2340,14,0,0
2013,7,18,4,DL,11433,12892,1959,42,1,2157,17,1,0
2013,7,18,4,DL,10397,10693,1905,-4,0,1911,-17,0,0
2013,7,18,4,DL,12953,10397,1000,4,0,1235,-7,0,0
2013,7,18,4,DL,11433,12953,725,7,0,913,29,1,0
2013,7,18,4,DL,10397,13303,1615,23,1,1815,17,1,0
2013,7,18,4,DL,11433,14100,1020,0,0,1159,12,0,0
2013,7,18,4,DL,14100,11433,1235,16,1,1417,7,0,0
2013,7,18,4,DL,10397,14027,1155,27,1,1343,20,1,0
2013,7,18,4,DL,14027,10397,1430,16,1,1618,8,0,0
2013,7,18,4,DL,12892,14747,1705,-3,0,1935,-10,0,0
2013,7,18,4,DL,12953,11697,1930,70,1,2239,72,1,0
2013,7,18,4,DL,10397,12892,1359,8,0,1539,-6,0,0
2013,7,18,4,DL,14869,14747,820,2,0,925,-3,0,0
2013,7,18,4,DL,14747,14869,1005,8,0,1258,2,0,0
2013,7,18,4,DL,10397,10423,1054,7,0,1217,-8,0,0
2013,7,18,4,DL,10423,10397,1315,9,0,1627,6,0,0
2013,7,18,4,DL,14771,12478,630,-3,0,1501,-2,0,0
2013,7,18,4,DL,10397,13303,1455,10,0,1701,46,1,0
2013,7,18,4,DL,10397,13495,1347,59,1,1417,42,1,0
2013,7,18,4,DL,13495,10397,1500,66,1,1729,61,1,0
2013,7,18,4,DL,10397,12266,2145,1,0,2251,4,0,0
2013,7,18,4,DL,13487,11278,1300,-2,0,1625,-16,0,0
2013,7,18,4,DL,13487,13871,2200,-2,0,2310,-12,0,0
2013,7,18,4,DL,14771,10397,745,-5,0,1524,3,0,0
2013,7,18,4,DL,10397,10423,831,-2,0,952,-17,0,0
2013,7,18,4,DL,10423,10397,1045,-6,0,1358,3,0,0
2013,7,18,4,DL,11193,11292,941,1,0,1027,14,0,0
2013,7,18,4,DL,10397,14683,1526,4,0,1654,3,0,0
2013,7,18,4,DL,14683,10397,1745,2,0,2108,6,0,0
2013,7,18,4,DL,15304,10397,625,-7,0,753,-14,0,0
2013,7,18,4,DL,10397,13303,1725,0,0,1925,-2,0,0
2013,7,18,4,DL,10397,13342,1623,22,1,1728,9,0,0
2013,7,18,4,DL,13342,10397,1808,7,0,2105,0,0,0
2013,7,18,4,DL,12953,15304,1110,0,0,1413,-24,0,0
2013,7,18,4,DL,15304,12953,1500,-4,0,1747,13,0,0
2013,7,18,4,DL,13204,12953,1429,-6,0,1714,8,0,0
2013,7,18,4,DL,10397,13930,1456,-2,0,1603,-17,0,0
2013,7,18,4,DL,13930,10397,1646,3,0,1944,-4,0,0
2013,7,18,4,DL,12953,11697,700,-2,0,1009,-2,0,0
2013,7,18,4,DL,14771,10397,2240,11,0,615,9,0,0
2013,7,18,4,DL,11193,10397,1600,1,0,1729,-1,0,0
2013,7,18,4,DL,14869,11433,1520,-1,0,2040,-5,0,0
2013,7,18,4,DL,14869,12889,1507,-1,0,1530,-12,0,0
2013,7,18,4,DL,10397,14747,820,-2,0,1041,-29,0,0
2013,7,18,4,DL,12953,13204,900,-5,0,1157,-18,0,0
2013,7,18,4,DL,10397,12953,1045,-2,0,1301,-14,0,0
2013,7,18,4,DL,13487,14679,2150,-3,0,2337,-13,0,0
2013,7,18,4,DL,12892,13244,700,-1,0,1249,1,0,0
2013,7,18,4,DL,11433,12266,1758,13,0,1955,51,1,0
2013,7,18,4,DL,11298,10397,545,-3,0,855,-4,0,0
2013,7,18,4,DL,10397,15304,950,6,0,1124,-5,0,0
2013,7,18,4,DL,15304,10397,1204,-1,0,1335,-4,0,0
2013,7,18,4,DL,11433,15304,845,-5,0,1120,-13,0,0
2013,7,18,4,DL,15304,11433,1201,14,0,1440,7,0,0
2013,7,18,4,DL,11433,10397,855,26,1,1055,24,1,0
