Year,Month,Day,AirportID,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter
13495,2013,7,6,1045,-6,FEW025CB SCT060,10,,82,28,76,24.3,73,23,74,6,170,,29.98,,,M,SP,,30
13495,2013,7,6,1053,-6,FEW025CB SCT060,10,,81,27.2,76,24.5,74,23.3,79,3,160,,29.97,,,30,AA,T,29.99
13495,2013,7,6,1140,-6,BKN025CB BKN055 OVC080,10,,81,27,75,24.1,73,23,77,8,170,,29.98,,,M,SP,,30
13495,2013,7,6,1146,-6,FEW002CB SCT020CB,10,,81,27,75,24.1,73,23,77,8,170,,29.98,,,M,SP,,30
13495,2013,7,6,1153,-6,SCT025CB SCT045,10,,81,27.2,75,24.1,73,22.8,77,8,160,,29.98,,,30.01,AA,T,30
13495,2013,7,6,1253,-6,FEW020 SCT045 SCT085,10,,82,27.8,76,24.6,74,23.3,77,8,150,,29.96,,,29.99,AA,,29.98
13495,2013,7,6,1347,-6,BKN020TCU BKN085 OVC250,10,,82,28,76,24.3,73,23,74,10,160,,29.95,,,M,SP,,29.97
13495,2013,7,6,1353,-6,BKN020TCU BKN085 OVC250,10,#NAME?,82,27.8,76,24.6,74,23.3,77,10,170,,29.95,,,29.98,AA,T,29.97
13495,2013,7,6,1440,-6,FEW020 BKN049 BKN060,7,,81,27,75,24.1,73,23,77,10,130,,29.95,,,M,SP,,29.97
13495,2013,7,6,1450,-6,FEW020 SCT042 SCT060,10,,81,27,77,24.8,75,24,82,6,130,,29.95,,,M,SP,,29.97
13495,2013,7,6,1453,-6,FEW020TCU SCT042,10,,82,27.8,78,25.4,76,24.4,82,6,130,,29.95,,,29.98,AA,0.03,29.97
13495,2013,7,6,1456,-6,FEW026TCU BKN055 OVC250,10,,82,28,77,25,75,24,79,7,140,,29.95,,,M,SP,,29.97
13495,2013,7,6,1553,-6,SCT025TCU SCT060,10,,82,27.8,76,24.3,73,22.8,74,18,160,,29.94,,,29.97,AA,T,29.96
13495,2013,7,6,1623,-6,FEW020TCU SCT032,10,,81,27,75,24.1,73,23,77,10,130,,29.94,,,M,SP,,29.96
13495,2013,7,6,1630,-6,FEW020TCU SCT032,10,,81,27,75,24.1,73,23,77,8,130,,29.94,,,M,SP,,29.96
13495,2013,7,6,1644,-6,FEW020TCU SCT065 OVC240,10,#NAME?,81,27,75,24.1,73,23,77,8,140,,29.95,,,M,SP,,29.97
13495,2013,7,6,1649,-6,FEW018TCU SCT065 OVC240,10,,81,27,75,24.1,73,23,77,7,150,,29.95,,,M,SP,,29.97
13495,2013,7,6,1653,-6,FEW017TCU SCT085 OVC240,10,,81,27,75,24.1,73,23,77,10,160,,29.94,,,29.97,AA,T,29.96
13495,2013,7,6,1753,-6,SCT018TCU SCT080,10,,80,26.7,75,23.9,73,22.8,79,16,140,21,29.94,,,29.97,AA,,29.96
13495,2013,7,6,1853,-6,FEW013TCU SCT040,10,,77,25,74,23.1,72,22.2,85,10,140,,29.96,,,29.98,AA,T,29.98
13495,2013,7,6,1953,-6,FEW015 SCT060 BKN075,10,,77,25,75,23.8,74,23.3,91,7,130,,29.97,,,30,AA,T,29.99
13495,2013,7,6,2053,-6,FEW015 SCT080 SCT095,10,,77,25,74,23.4,73,22.8,88,7,140,,29.99,,,30.02,AA,T,30.01
13495,2013,7,6,2153,-6,FEW013 SCT080 BKN095,10,,77,25,74,23.4,73,22.8,88,7,130,,29.99,,,30.02,AA,,30.01
13495,2013,7,6,2253,-6,FEW013 SCT080 BKN095,10,,76,24.4,73,22.9,72,22.2,87,8,140,,29.99,,,30.01,AA,,30.01
13495,2013,7,6,2353,-6,FEW013 SCT035 BKN080,10,,75,23.9,73,22.7,72,22.2,90,0,0,,29.98,,,30.01,AA,,30
13495,2013,7,7,53,-6,FEW010 BKN080 OVC220,10,,76,24.4,74,23.3,73,22.8,90,7,140,,29.96,,,29.98,AA,,29.98
13495,2013,7,7,153,-6,FEW012 BKN045 BKN080,10,,76,24.4,74,23.3,73,22.8,90,9,150,,29.97,,,29.99,AA,,29.99
13495,2013,7,7,253,-6,SCT045 BKN080 OVC220,10,,76,24.4,75,23.6,74,23.3,94,7,180,,29.98,,,30.01,AA,,30
13495,2013,7,7,353,-6,SCT045 BKN080 OVC220,10,,77,25,75,23.8,74,23.3,91,6,180,,29.98,,,30.01,AA,,30
13495,2013,7,7,453,-6,SCT045 BKN080 OVC220,10,,77,25,74,23.4,73,22.8,88,8,170,,29.98,,,30.01,AA,,30
13495,2013,7,7,553,-6,FEW012 SCT080 BKN220,10,,78,25.6,75,24,74,23.3,88,6,160,,29.99,,,30.02,AA,,30.01
13495,2013,7,7,653,-6,FEW015 SCT040 BKN080,10,,79,26.1,76,24.5,75,23.9,88,7,150,,30.02,,,30.05,AA,,30.04
13495,2013,7,7,753,-6,FEW017 SCT085 SCT150,10,,81,27.2,77,24.8,75,23.9,82,7,180,,30.03,,,30.06,AA,,30.05
13495,2013,7,7,853,-6,FEW020 SCT085 SCT150,10,,83,28.3,77,25.2,75,23.9,77,6,160,,30.03,,,30.06,AA,,30.05
13495,2013,7,7,953,-6,SCT023 SCT090 SCT150,10,,84,28.9,78,25.3,75,23.9,74,8,190,,30.04,,,30.07,AA,,30.06
13495,2013,7,7,1053,-6,SCT019 BKN150 OVC200,10,,84,28.9,78,25.3,75,23.9,74,8,190,,30.05,,,30.08,AA,,30.07
13495,2013,7,7,1153,-6,FEW027 SCT085 BKN150,10,,86,30,78,25.6,75,23.9,70,11,180,,30.04,,,30.07,AA,,30.06
13495,2013,7,7,1230,-6,FEW025CB SCT080,10,,84,29,76,24.6,73,23,70,10,160,,30.03,,,M,SP,,30.05
13495,2013,7,7,1253,-6,SCT025CB SCT080,10,,84,28.9,76,24.6,73,22.8,70,10,170,,30.03,,,30.06,AA,,30.05
13495,2013,7,7,1353,-6,SCT029CB BKN060,10,,80,26.7,75,23.6,72,22.2,77,6,280,,30.05,,,30.07,AA,T,30.07
13495,2013,7,7,1453,-6,FEW034CB BKN110 OVC200,10,#NAME?,77,25,75,23.8,74,23.3,91,9,320,,30.04,,,30.06,AA,T,30.06
13495,2013,7,7,1550,-6,SCT038CB BKN048 OVC065,2.5,TSRA BR,73,23,72,22.4,72,22,97,16,210,24,30.05,,,M,SP,,30.07
13495,2013,7,7,1553,-6,SCT038CB BKN048 OVC065,2.5,TSRA BR,74,23.3,72,22.2,71,21.7,90,16,220,,30.05,,,30.08,AA,0.17,30.07
13495,2013,7,7,1612,-6,FEW029 BKN070 OVC090,4,#NAME?,73,23,72,22.4,72,22,97,0,0,,30.03,,,M,SP,,30.05
13495,2013,7,7,1653,-6,FEW020 SCT070 BKN120,7,,75,23.9,73,22.7,72,22.2,90,3,170,,30.02,,,30.05,AA,0.19,30.04
13495,2013,7,7,1753,-6,FEW015 SCT065 BKN100,9,,77,25,75,23.8,74,23.3,91,0,0,,30.04,,,30.07,AA,0.1,30.06
13495,2013,7,7,1853,-6,SCT010 BKN070 BKN100,8,,77,25,75,23.8,74,23.3,91,6,60,,30.06,,,30.08,AA,0.01,30.08
13495,2013,7,7,1859,-6,FEW008 SCT015TCU,9,,77,25,74,23.4,73,23,88,3,70,,30.05,,,M,SP,,30.07
13495,2013,7,7,1911,-6,BKN008CB BKN090 OVC140,9,#NAME?,77,25,74,23.4,73,23,88,5,290,,30.05,,,M,SP,,30.07
13495,2013,7,7,1923,-6,BKN009CB BKN090 OVC140,7,#NAME?,77,25,74,23.4,73,23,88,9,280,,30.06,,,M,SP,,30.08
13495,2013,7,7,1943,-6,SCT010CB BKN024,7,,75,24,73,22.7,72,22,90,9,250,,30.08,,,M,SP,,30.1
13495,2013,7,7,1953,-6,FEW007CB BKN020 OVC042,7,TSRA,75,23.9,73,22.7,72,22.2,90,9,250,,30.08,,,30.11,AA,0.04,30.1
13495,2013,7,7,2001,-6,FEW010 SCT017 BKN040,8,,75,24,73,22.7,72,22,90,9,250,,30.08,,,M,SP,,30.1
13495,2013,7,7,2046,-6,FEW007 BKN070 OVC095,9,#NAME?,75,24,73,22.7,72,22,90,6,200,,30.09,,,M,SP,,30.11
13495,2013,7,7,2053,-6,FEW007 BKN070 OVC095,8,#NAME?,75,23.9,73,22.7,72,22.2,90,6,190,,30.09,,,30.12,AA,0.03,30.11
13495,2013,7,7,2153,-6,FEW007 SCT070 BKN120,10,,74,23.3,72,22.2,71,21.7,90,0,0,,30.09,,,30.11,AA,0.01,30.11
13495,2013,7,7,2253,-6,FEW008 BKN120 BKN250,10,,75,23.9,73,22.7,72,22.2,90,3,110,,30.09,,,30.12,AA,,30.11
13495,2013,7,7,2353,-6,FEW030 BKN120 OVC250,10,,75,23.9,73,22.7,72,22.2,90,5,80,,30.05,,,30.08,AA,,30.07
13495,2013,7,8,53,-6,FEW025 SCT130 BKN250,10,,75,23.9,74,23.1,73,22.8,94,0,0,,30.05,,,30.08,AA,,30.07
13495,2013,7,8,153,-6,FEW020 SCT130 BKN250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.05,,,30.08,AA,,30.07
13495,2013,7,8,253,-6,FEW020 BKN140 OVC250,10,,75,23.9,74,23.1,73,22.8,94,0,0,,30.05,,,30.08,AA,T,30.07
13495,2013,7,8,353,-6,FEW020 BKN140 OVC250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.07,,,30.1,AA,T,30.09
13495,2013,7,8,453,-6,FEW015 BKN140 BKN250,10,,76,24.4,74,23.3,73,22.8,90,5,VR ,,30.09,,,30.12,AA,,30.11
13495,2013,7,8,553,-6,FEW015 BKN140 BKN250,10,,76,24.4,74,23.3,73,22.8,90,3,10,,30.11,,,30.14,AA,,30.13
13495,2013,7,8,653,-6,FEW015 BKN140 BKN250,10,,78,25.6,75,23.6,73,22.8,85,0,0,,30.13,,,30.15,AA,,30.15
13495,2013,7,8,753,-6,FEW020 BKN100 BKN250,10,,79,26.1,75,23.8,73,22.8,82,3,90,,30.14,,,30.16,AA,,30.16
13495,2013,7,8,853,-6,OVC090,10,,80,26.7,75,23.9,73,22.8,79,3,100,,30.15,,,30.17,AA,,30.17
13495,2013,7,8,953,-6,FEW025 SCT110 BKN250,10,,83,28.3,78,25.5,76,24.4,80,5,VR ,,30.14,,,30.17,AA,,30.16
13495,2013,7,8,1053,-6,SCT027 BKN090 BKN250,10,,85,29.4,78,25.5,75,23.9,72,6,170,,30.14,,,30.17,AA,,30.16
13495,2013,7,8,1153,-6,SCT024 BKN042 BKN090,10,,86,30,80,26.4,77,25,75,10,190,,30.14,,,30.16,AA,,30.16
13495,2013,7,8,1253,-6,FEW036CB BKN046 BKN075,10,,79,26.1,75,23.8,73,22.8,82,10,300,,30.12,,,30.14,AA,0.13,30.14
13495,2013,7,8,1303,-6,SCT035CB BKN070 BKN100,10,#NAME?,79,26,75,23.8,73,23,82,8,280,,30.12,,,M,SP,,30.14
13495,2013,7,8,1316,-6,FEW013CB BKN070 BKN100,8,#NAME?,81,27,75,24.1,73,23,77,17,180,24,30.13,,,M,SP,,30.15
13495,2013,7,8,1320,-6,FEW013CB BKN070 BKN100,2.5,#NAME?,79,26,75,23.8,73,23,82,18,120,24,30.12,,,M,SP,,30.14
13495,2013,7,8,1325,-6,SCT013CB BKN039 BKN100,6,#NAME?,75,24,74,23.1,73,23,94,16,140,23,30.12,,,M,SP,,30.14
13495,2013,7,8,1332,-6,FEW015CB BKN048 BKN100,9,#NAME?,77,25,74,23.4,73,23,88,8,110,21,30.11,,,M,SP,,30.13
13495,2013,7,8,1350,-6,FEW025CB SCT048,10,,75,24,73,22.7,72,22,90,6,150,,30.11,,,M,SP,,30.13
13495,2013,7,8,1353,-6,FEW025CB SCT048,10,,75,24,73,22.7,72,22,90,6,140,,30.11,,,30.14,AA,0.32,30.13
13495,2013,7,8,1453,-6,FEW025 SCT050 SCT110,10,,82,27.8,77,25,75,23.9,79,10,180,,30.12,,,30.14,AA,,30.14
13495,2013,7,8,1553,-6,FEW025 SCT080 SCT120,10,,81,27.2,77,24.8,75,23.9,82,9,180,,30.11,,,30.14,AA,,30.13
13495,2013,7,8,1653,-6,FEW025 SCT080 SCT120,10,,81,27.2,76,24.5,74,23.3,79,3,180,,30.1,,,30.13,AA,T,30.12
13495,2013,7,8,1753,-6,FEW040 SCT150 BKN250,10,,81,27.2,75,24.1,73,22.8,77,5,180,,30.1,,,30.13,AA,T,30.12
13495,2013,7,8,1853,-6,FEW035 SCT065 SCT150,10,,80,26.7,76,24.3,74,23.3,82,0,0,,30.12,,,30.14,AA,,30.14
13495,2013,7,8,1953,-6,FEW030 SCT070 BKN100,10,,79,26.1,76,24.1,74,23.3,85,0,0,,30.11,,,30.14,AA,,30.13
13495,2013,7,8,2053,-6,FEW025 SCT100 BKN250,10,,79,26.1,76,24.1,74,23.3,85,3,100,,30.13,,,30.15,AA,,30.15
13495,2013,7,8,2153,-6,FEW020 SCT100 BKN250,10,,78,25.6,75,24,74,23.3,88,0,0,,30.13,,,30.16,AA,,30.15
13495,2013,7,8,2253,-6,FEW020 SCT100 BKN250,10,,78,25.6,75,24,74,23.3,88,0,0,,30.13,,,30.16,AA,,30.15
13495,2013,7,8,2353,-6,FEW020 SCT250,10,,77,25,74,23.4,73,22.8,88,0,0,,30.13,,,30.15,AA,,30.15
13495,2013,7,9,53,-6,SCT020 BKN250,10,,75,23.9,73,22.7,72,22.2,90,5,150,,30.11,,,30.14,AA,,30.13
13495,2013,7,9,153,-6,FEW020 SCT250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.11,,,30.13,AA,,30.13
13495,2013,7,9,253,-6,FEW020 SCT250,10,,75,23.9,74,23.1,73,22.8,94,0,0,,30.11,,,30.14,AA,,30.13
13495,2013,7,9,353,-6,FEW020 BKN250,10,,75,23.9,73,22.7,72,22.2,90,0,0,,30.11,,,30.14,AA,,30.13
13495,2013,7,9,453,-6,FEW020 SCT100 BKN250,10,,74,23.3,73,22.5,72,22.2,94,0,0,,30.13,,,30.16,AA,,30.15
13495,2013,7,9,553,-6,FEW020 SCT120 BKN250,10,,75,23.9,74,23.1,73,22.8,94,0,0,,30.14,,,30.16,AA,,30.16
13495,2013,7,9,653,-6,FEW020 SCT120 BKN250,10,,79,26.1,76,24.5,75,23.9,88,0,0,,30.15,,,30.18,AA,,30.17
13495,2013,7,9,753,-6,FEW025 SCT120 BKN250,10,,82,27.8,76,24.3,73,22.8,74,0,0,,30.17,,,30.2,AA,,30.19
13495,2013,7,9,853,-6,FEW027 BKN110 BKN250,10,,83,28.3,75,24.1,72,22.2,70,3,20,,30.17,,,30.2,AA,,30.19
13495,2013,7,9,953,-6,SCT024 BKN120 BKN250,10,,83,28.3,77,24.8,74,23.3,74,0,0,,30.17,,,30.19,AA,,30.19
13495,2013,7,9,1053,-6,SCT026 SCT080 BKN250,10,,88,31.1,79,26.3,76,24.4,68,5,10,,30.16,,,30.19,AA,,30.18
13495,2013,7,9,1153,-6,SCT028 SCT150 BKN250,10,,86,30,78,25.3,74,23.3,68,3,340,,30.16,,,30.18,AA,,30.18
13495,2013,7,9,1253,-6,SCT037 SCT150 BKN250,10,,88,31.1,77,25.2,73,22.8,61,3,350,,30.13,,,30.16,AA,,30.15
13495,2013,7,9,1353,-6,FEW040 SCT150 BKN250,10,,90,32.2,77,24.8,71,21.7,54,0,0,,30.11,,,30.14,AA,,30.13
13495,2013,7,9,1453,-6,FEW045CB SCT150 SCT250,10,,89,31.7,75,23.7,68,20,50,5,180,,30.1,,,30.12,AA,,30.12
13495,2013,7,9,1553,-6,FEW045TCU SCT150 SCT250,10,,89,31.7,75,23.7,68,20,50,8,180,,30.08,,,30.11,AA,,30.1
13495,2013,7,9,1653,-6,FEW040TCU SCT130 SCT250,10,,88,31.1,75,23.8,69,20.6,53,9,190,,30.06,,,30.09,AA,,30.08
13495,2013,7,9,1753,-6,FEW040 SCT150 SCT250,10,,86,30,77,24.9,73,22.8,65,10,170,,30.07,,,30.09,AA,,30.09
13495,2013,7,9,1853,-6,FEW040 SCT100 SCT250,10,,83,28.3,75,24.1,72,22.2,70,9,180,,30.07,,,30.1,AA,,30.09
13495,2013,7,9,1953,-6,FEW035 SCT250,10,,82,27.8,76,24.3,73,22.8,74,6,170,,30.07,,,30.1,AA,,30.09
13495,2013,7,9,2053,-6,FEW025 SCT250,10,,81,27.2,76,24.5,74,23.3,79,6,190,,30.09,,,30.12,AA,,30.11
13495,2013,7,9,2153,-6,SCT025 SCT250,10,,81,27.2,76,24.5,74,23.3,79,6,200,,30.1,,,30.12,AA,,30.12
13495,2013,7,9,2253,-6,FEW024 SCT250,10,,80,26.7,77,24.7,75,23.9,85,7,190,,30.09,,,30.12,AA,,30.11
13495,2013,7,9,2353,-6,FEW025 SCT250,10,,80,26.7,77,24.7,75,23.9,85,8,210,,30.07,,,30.1,AA,,30.09
13495,2013,7,10,53,-6,FEW020 SCT130 BKN250,10,,79,26.1,76,24.1,74,23.3,85,6,200,,30.06,,,30.09,AA,,30.08
13495,2013,7,10,153,-6,SCT130 BKN250,10,,77,25,75,23.8,74,23.3,91,5,280,,30.08,,,30.1,AA,,30.1
13495,2013,7,10,253,-6,SCT130 BKN250,10,,77,25,75,23.8,74,23.3,91,3,240,,30.07,,,30.1,AA,T,30.09
13495,2013,7,10,353,-6,FEW130 BKN250,10,,77,25,75,23.8,74,23.3,91,5,250,,30.08,,,30.1,AA,,30.1
13495,2013,7,10,453,-6,FEW020 SCT130 BKN250,10,,77,25,74,23.4,73,22.8,88,0,0,,30.08,,,30.11,AA,,30.1
13495,2013,7,10,553,-6,FEW020 SCT130 BKN250,10,,77,25,75,23.8,74,23.3,91,0,0,,30.08,,,30.11,AA,,30.1
13495,2013,7,10,653,-6,FEW020 BKN250,10,,81,27.2,77,24.8,75,23.9,82,5,240,,30.09,,,30.12,AA,,30.11
13495,2013,7,10,753,-6,FEW017 SCT250,10,,83,28.3,77,24.8,74,23.3,74,3,260,,30.09,,,30.12,AA,,30.11
13495,2013,7,10,853,-6,SCT023 BKN030 BKN250,10,,83,28.3,76,24.4,73,22.8,72,5,280,,30.09,,,30.12,AA,,30.11
13495,2013,7,10,953,-6,SCT027 BKN250,10,,87,30.6,78,25.4,74,23.3,65,5,240,,30.1,,,30.12,AA,,30.12
13495,2013,7,10,1053,-6,SCT031 SCT039 BKN250,10,,88,31.1,78,25.6,74,23.3,63,0,0,,30.09,,,30.11,AA,,30.11
13495,2013,7,10,1153,-6,FEW039 SCT050 BKN250,10,,88,31.1,77,25.2,73,22.8,61,0,0,,30.06,,,30.09,AA,,30.08
13495,2013,7,10,1253,-6,FEW043 SCT050 BKN250,10,,89,31.7,76,24.7,71,21.7,55,0,0,,30.04,,,30.06,AA,,30.06
13495,2013,7,10,1353,-6,BKN049 BKN250,10,,92,33.3,77,24.8,70,21.1,49,8,250,,30.01,,,30.03,AA,,30.03
13495,2013,7,10,1453,-6,SCT045CB SCT065,10,,90,32.2,77,24.8,71,21.7,54,9,280,,29.99,,,30.02,AA,,30.01
13495,2013,7,10,1553,-6,SCT045CB SCT075,10,,88,31.1,75,23.8,69,20.6,53,8,230,,29.98,,,30.01,AA,,30
13495,2013,7,10,1633,-6,SCT044CB SCT075,10,,88,31,77,25.2,73,23,61,8,170,,29.99,,,M,SP,,30.01
13495,2013,7,10,1653,-6,SCT044CB BKN075,10,,85,29.4,77,25.1,74,23.3,70,14,220,18,29.99,,,30.02,AA,,30.01
13495,2013,7,10,1730,-6,SCT045 SCT085 BKN150,10,,82,28,75,23.9,72,22,72,9,230,,29.98,,,M,SP,,30
13495,2013,7,10,1753,-6,FEW040 BKN150 OVC250,10,,81,27.2,74,23.4,71,21.7,72,7,190,,29.98,,,30,AA,,30
13495,2013,7,10,1853,-6,FEW040 SCT065 SCT140,10,,80,26.7,75,23.6,72,22.2,77,9,200,,29.98,,,30.01,AA,,30
13495,2013,7,10,1953,-6,FEW040 SCT140 OVC250,10,,79,26.1,76,24.1,74,23.3,85,0,0,,29.97,,,29.99,AA,,29.99
13495,2013,7,10,2053,-6,FEW035 SCT140 BKN250,10,,79,26.1,75,23.8,73,22.8,82,7,180,,29.97,,,30,AA,,29.99
13495,2013,7,10,2153,-6,FEW050 SCT150 BKN250,10,,80,26.7,76,24.3,74,23.3,82,7,200,,29.99,,,30.01,AA,,30.01
13495,2013,7,10,2253,-6,FEW050 SCT150 SCT250,10,,79,26.1,76,24.1,74,23.3,85,5,220,,29.98,,,30.01,AA,,30
13495,2013,7,10,2353,-6,FEW050 SCT150 SCT250,10,,80,26.7,76,24.3,74,23.3,82,8,230,,29.97,,,30,AA,,29.99
13495,2013,7,11,53,-6,FEW050 SCT250,10,,80,26.7,77,24.7,75,23.9,85,8,240,,29.98,,,30.01,AA,,30
13495,2013,7,11,153,-6,FEW050 SCT250,10,,78,25.6,76,24.3,75,23.9,91,6,240,,29.99,,,30.01,AA,,30.01
13495,2013,7,11,253,-6,FEW045 SCT250,10,,79,26.1,76,24.5,75,23.9,88,5,240,,29.98,,,30.01,AA,,30
13495,2013,7,11,353,-6,FEW020 BKN055 BKN150,10,,79,26.1,76,24.5,75,23.9,88,6,260,,29.98,,,30,AA,,30
13495,2013,7,11,453,-6,FEW020 SCT055 SCT150,10,,79,26.1,76,24.5,75,23.9,88,9,280,,29.96,,,29.99,AA,,29.98
13495,2013,7,11,553,-6,FEW020 SCT060 BKN250,10,,79,26.1,76,24.5,75,23.9,88,10,280,,29.98,,,30.01,AA,,30
13495,2013,7,11,653,-6,FEW030 SCT060 BKN250,10,,81,27.2,77,24.8,75,23.9,82,10,280,,29.98,,,30.01,AA,,30
13495,2013,7,11,753,-6,FEW020 SCT250,10,,84,28.9,78,25.3,75,23.9,74,10,260,,29.98,,,30.01,AA,,30
13495,2013,7,11,853,-6,FEW025 SCT045 BKN250,10,,86,30,78,25.3,74,23.3,68,10,290,,29.98,,,30,AA,,30
13495,2013,7,11,953,-6,SCT030 BKN042 BKN150,10,,86,30,78,25.3,74,23.3,68,7,280,,29.98,,,30.01,AA,,30
13495,2013,7,11,1053,-6,FEW034 BKN090 BKN250,10,,88,31.1,77,25.2,73,22.8,61,6,300,,29.97,,,30,AA,,29.99
13495,2013,7,11,1153,-6,BKN033 OVC090,10,,87,30.6,78,25.4,74,23.3,65,8,260,,29.95,,,29.98,AA,,29.97
13495,2013,7,11,1253,-6,FEW034CB SCT044CB,10,,87,30.6,78,25.4,74,23.3,65,7,270,,29.94,,,29.96,AA,T,29.96
13495,2013,7,11,1351,-6,FEW008CB SCT040,10,,84,29,76,24.6,73,23,70,10,280,,29.95,,,M,SP,,29.97
13495,2013,7,11,1353,-6,FEW008CB SCT040CB,10,,85,29.4,77,25.1,74,23.3,70,14,280,,29.95,,,29.98,AA,,29.97
13495,2013,7,11,1357,-6,FEW008CB SCT036CB,10,,84,29,76,24.6,73,23,70,13,280,,29.95,,,M,SP,,29.97
13495,2013,7,11,1407,-6,BKN018CB BKN046,10,,79,26,74,23.4,72,22,79,16,60,24,29.97,,,M,SP,,29.99
13495,2013,7,11,1416,-6,SCT010CB BKN018CB,10,,75,24,73,22.7,72,22,90,11,70,22,29.97,,,M,SP,,29.99
13495,2013,7,11,1422,-6,BKN010CB BKN022 OVC060,10,#NAME?,75,24,73,22.7,72,22,90,17,70,30,29.97,,,M,SP,,29.99
13495,2013,7,11,1451,-6,BKN007CB OVC060,10,#NAME?,75,24,73,22.7,72,22,90,10,80,,29.97,,,M,SP,,29.99
13495,2013,7,11,1453,-6,BKN007CB OVC060,10,#NAME?,75,23.9,72,22.4,71,21.7,87,8,70,,29.98,,,30,AA,T,30
13495,2013,7,11,1456,-6,BKN007CB OVC043,10,TS,75,24,73,22.7,72,22,90,9,100,,29.98,6,34,29.91,SP,,30
13495,2013,7,11,1514,-6,BKN009 OVC049,10,,75,24,73,22.7,72,22,90,9,60,,29.97,,,M,SP,,29.99
13495,2013,7,11,1520,-6,SCT009 OVC049,10,#NAME?,75,24,73,22.7,72,22,90,10,50,,29.97,,,M,SP,,29.99
13495,2013,7,11,1553,-6,FEW009 BKN055 OVC085,5,#NAME?,75,23.9,72,22.4,71,21.7,87,5,70,,29.96,,,29.98,AA,0.04,29.98
13495,2013,7,11,1653,-6,FEW055 BKN095 OVC130,10,#NAME?,75,23.9,72,22.4,71,21.7,87,8,220,,29.9,,,29.92,AA,0.01,29.92
13495,2013,7,11,1753,-6,FEW010 FEW110 OVC160,10,,76,24.4,73,22.9,72,22.2,87,6,260,,29.88,,,29.91,AA,T,29.9
13495,2013,7,11,1822,-6,FEW008 SCT100 OVC130,10,,75,24,73,22.7,72,22,90,3,250,,29.88,,,M,SP,,29.9
13495,2013,7,11,1853,-6,FEW008 SCT110 OVC140,10,,75,23.9,73,22.7,72,22.2,90,6,250,,29.9,,,29.93,AA,,29.92
13495,2013,7,11,1953,-6,FEW010 SCT120 BKN250,10,,75,23.9,73,22.7,72,22.2,90,6,280,,29.9,,,29.93,AA,,29.92
13495,2013,7,11,2025,-6,SCT008 BKN250,10,,75,24,73,22.7,72,22,90,8,270,,29.91,,,M,SP,,29.93
13495,2013,7,11,2053,-6,FEW007 OVC250,10,,75,23.9,73,22.7,72,22.2,90,5,280,,29.91,,,29.94,AA,,29.93
13495,2013,7,11,2153,-6,FEW007 BKN250,10,,75,23.9,73,22.7,72,22.2,90,0,0,,29.93,,,29.96,AA,,29.95
13495,2013,7,11,2253,-6,SCT250,10,,73,22.8,72,22,71,21.7,93,3,280,,29.93,,,29.96,AA,,29.95
13495,2013,7,11,2353,-6,FEW050 SCT250,8,,73,22.8,72,22,71,21.7,93,0,0,,29.92,,,29.95,AA,,29.94
13495,2013,7,12,53,-6,FEW060 SCT250,10,,74,23.3,72,22.2,71,21.7,90,0,0,,29.91,,,29.93,AA,,29.93
13495,2013,7,12,153,-6,FEW050 SCT250,9,,74,23.3,72,22.2,71,21.7,90,3,350,,29.9,,,29.92,AA,,29.92
13495,2013,7,12,253,-6,SCT011 SCT250,8,,74,23.3,72,22.2,71,21.7,90,3,300,,29.89,,,29.92,AA,,29.91
13495,2013,7,12,353,-6,FEW011 SCT250,7,,73,22.8,72,22,71,21.7,93,3,310,,29.9,,,29.93,AA,,29.92
13495,2013,7,12,453,-6,SCT010 SCT250,7,,75,23.9,73,22.7,72,22.2,90,8,350,,29.9,,,29.93,AA,,29.92
13495,2013,7,12,553,-6,SCT010 BKN250,10,,76,24.4,73,22.9,72,22.2,87,0,0,,29.91,,,29.94,AA,,29.93
13495,2013,7,12,653,-6,SCT010 BKN075 BKN250,10,,78,25.6,75,23.6,73,22.8,85,7,340,,29.94,,,29.96,AA,,29.96
13495,2013,7,12,753,-6,SCT010 SCT065 BKN250,10,,79,26.1,75,23.8,73,22.8,82,6,350,,29.94,,,29.96,AA,,29.96
13495,2013,7,12,853,-6,FEW016 SCT150 BKN250,10,,82,27.8,76,24.3,73,22.8,74,8,320,,29.93,,,29.96,AA,,29.95
13495,2013,7,12,953,-6,FEW019 SCT250,10,,84,28.9,76,24.6,73,22.8,70,6,330,,29.92,,,29.95,AA,,29.94
13495,2013,7,12,1053,-6,FEW020 SCT250,10,,85,29.4,77,24.7,73,22.8,67,0,0,,29.91,,,29.94,AA,,29.93
13495,2013,7,12,1153,-6,FEW020 SCT250,10,,87,30.6,77,25,73,22.8,63,3,50,,29.9,,,29.93,AA,,29.92
13495,2013,7,12,1253,-6,FEW037 SCT250,10,,89,31.7,77,25,72,22.2,57,5,VR ,,29.89,,,29.92,AA,,29.91
